82,756,Y,0,0.0
82,757,Y,0,0.0
82,758,Y,0,0.0
82,759,Y,0,0.0
82,760,Y,0,0.0
82,761,Y,0,0.0
82,762,Y,0,0.0
82,763,Y,0,0.0
83,86,N,0,0.0
83,7,N,0,0.0
83,82,N,0,0.0
83,51,N,0,0.0
83,33,N,0,0.0
83,72,N,0,0.0
83,764,Y,0,0.0
83,765,Y,0,0.0
83,766,Y,0,0.0
83,767,Y,0,0.0
83,768,Y,0,0.0
83,769,Y,0,0.0
83,770,Y,0,0.0
83,771,Y,0,0.0
85,69,N,0,0.0
86,51,N,0,0.0
86,788,Y,0,0.0
86,789,Y,0,0.0
86,790,Y,0,0.0
86,791,Y,0,0.0
86,792,Y,0,0.0
86,793,Y,0,0.0
86,794,Y,0,0.0
86,795,Y,0,0.0
89,69,N,0,0.0
89,63,N,0,0.0
89,59,N,0,0.0
89,812,Y,0,0.0
89,813,Y,0,0.0
89,814,Y,0,0.0
89,815,Y,0,0.0
89,816,Y,0,0.0
89,817,Y,0,0.0
89,818,Y,0,0.0
89,819,Y,0,0.0
90,80,N,0,0.0
90,99,N,0,0.0
90,47,N,0,0.0
90,820,Y,0,0.0
90,821,Y,0,0.0
90,822,Y,0,0.0
90,823,Y,0,0.0
90,824,Y,0,0.0
90,825,Y,0,0.0
90,826,Y,0,0.0
90,827,Y,0,0.0
91,99,N,0,0.0
91,25,N,0,0.0
91,828,Y,0,0.0
91,829,Y,0,0.0
91,830,Y,0,0.0
91,831,Y,0,0.0
91,832,Y,0,0.0
91,833,Y,0,0.0
91,834,Y,0,0.0
91,835,Y,0,0.0
92,31,N,0,0.0
92,95,N,0,0.0
92,3,N,0,0.0
92,35,N,0,0.0
92,73,N,0,0.0
92,836,Y,0,0.0
92,837,Y,0,0.0
92,838,Y,0,0.0
92,839,Y,0,0.0
92,840,Y,0,0.0
92,841,Y,0,0.0
92,842,Y,0,0.0
92,843,Y,0,0.0
93,51,N,0,0.0
93,1,N,0,0.0
93,2,N,0,0.0
93,54,N,0,0.0
93,844,Y,0,0.0
93,845,Y,0,0.0
93,846,Y,0,0.0
93,847,Y,0,0.0
93,848,Y,0,0.0
93,849,Y,0,0.0
93,850,Y,0,0.0
93,851,Y,0,0.0
94,32,N,0,0.0
94,63,N,0,0.0
94,1,N,0,0.0
94,852,Y,0,0.0
94,853,Y,0,0.0
94,854,Y,0,0.0
94,855,Y,0,0.0
94,856,Y,0,0.0
94,857,Y,0,0.0
94,858,Y,0,0.0
94,859,Y,0,0.0
95,79,N,0,0.0
95,21,N,0,0.0
95,75,N,0,0.0
95,42,N,0,0.0
95,860,Y,0,0.0
95,861,Y,0,0.0
95,862,Y,0,0.0
95,863,Y,0,0.0
95,864,Y,0,0.0
95,865,Y,0,0.0
95,866,Y,0,0.0
95,867,Y,0,0.0
97,69,N,0,0.0
97,33,N,0,0.0
97,43,N,0,0.0
97,78,N,0,0.0
97,36,N,0,0.0
97,79,N,0,0.0
97,876,Y,0,0.0
97,877,Y,0,0.0
97,878,Y,0,0.0
97,879,Y,0,0.0
97,880,Y,0,0.0
97,881,Y,0,0.0
97,882,Y,0,0.0
97,883,Y,0,0.0
98,6,N,0,0.0
98,83,N,0,0.0
98,78,N,0,0.0
98,17,N,0,0.0
98,884,Y,0,0.0
98,885,Y,0,0.0
98,886,Y,0,0.0
98,887,Y,0,0.0
98,888,Y,0,0.0
98,889,Y,0,0.0
98,890,Y,0,0.0
98,891,Y,0,0.0
99,3,N,0,0.0
99,0,N,0,0.0
99,17,N,0,0.0
99,90,N,0,0.0
99,892,Y,0,0.0
99,893,Y,0,0.0
99,894,Y,0,0.0
99,895,Y,0,0.0
99,896,Y,0,0.0
99,897,Y,0,0.0
99,898,Y,0,0.0
99,899,Y,0,0.0
100,0,Y,0,0.0
101,0,Y,0,0.0
102,0,Y,0,0.0
103,0,Y,0,0.0
104,0,Y,0,0.0
105,0,Y,0,0.0
106,0,Y,0,0.0
107,0,Y,0,0.0
108,1,Y,0,0.0
109,1,Y,0,0.0
110,1,Y,0,0.0
111,1,Y,0,0.0
112,1,Y,0,0.0
113,1,Y,0,0.0
114,1,Y,0,0.0
115,1,Y,0,0.0
116,2,Y,0,0.0
117,2,Y,0,0.0
118,2,Y,0,0.0
119,2,Y,0,0.0
120,2,Y,0,0.0
121,2,Y,0,0.0
122,2,Y,0,0.0
123,2,Y,0,0.0
124,3,Y,0,0.0
125,3,Y,0,0.0
126,3,Y,0,0.0
127,3,Y,0,0.0
128,3,Y,0,0.0
129,3,Y,0,0.0
130,3,Y,0,0.0
131,3,Y,0,0.0
132,4,Y,0,0.0
133,4,Y,0,0.0
134,4,Y,0,0.0
135,4,Y,0,0.0
136,4,Y,0,0.0
137,4,Y,0,0.0
138,4,Y,0,0.0
139,4,Y,0,0.0
148,6,Y,0,0.0
149,6,Y,0,0.0
150,6,Y,0,0.0
151,6,Y,0,0.0
152,6,Y,0,0.0
153,6,Y,0,0.0
154,6,Y,0,0.0
155,6,Y,0,0.0
156,7,Y,0,0.0
157,7,Y,0,0.0
158,7,Y,0,0.0
159,7,Y,0,0.0
160,7,Y,0,0.0
161,7,Y,0,0.0
162,7,Y,0,0.0
163,7,Y,0,0.0
164,8,Y,0,0.0
165,8,Y,0,0.0
166,8,Y,0,0.0
167,8,Y,0,0.0
168,8,Y,0,0.0
169,8,Y,0,0.0
170,8,Y,0,0.0
171,8,Y,0,0.0
188,11,Y,0,0.0
189,11,Y,0,0.0
190,11,Y,0,0.0
191,11,Y,0,0.0
192,11,Y,0,0.0
193,11,Y,0,0.0
194,11,Y,0,0.0
195,11,Y,0,0.0
196,12,Y,0,0.0
197,12,Y,0,0.0
198,12,Y,0,0.0
199,12,Y,0,0.0
200,12,Y,0,0.0
201,12,Y,0,0.0
202,12,Y,0,0.0
203,12,Y,0,0.0
204,13,Y,0,0.0
205,13,Y,0,0.0
206,13,Y,0,0.0
207,13,Y,0,0.0
208,13,Y,0,0.0
209,13,Y,0,0.0
210,13,Y,0,0.0
211,13,Y,0,0.0
212,14,Y,0,0.0
213,14,Y,0,0.0
214,14,Y,0,0.0
215,14,Y,0,0.0
216,14,Y,0,0.0
217,14,Y,0,0.0
218,14,Y,0,0.0
219,14,Y,0,0.0
220,15,Y,0,0.0
221,15,Y,0,0.0
222,15,Y,0,0.0
223,15,Y,0,0.0
224,15,Y,0,0.0
225,15,Y,0,0.0
226,15,Y,0,0.0
227,15,Y,0,0.0
228,16,Y,0,0.0
229,16,Y,0,0.0
230,16,Y,0,0.0
231,16,Y,0,0.0
232,16,Y,0,0.0
233,16,Y,0,0.0
234,16,Y,0,0.0
235,16,Y,0,0.0
236,17,Y,0,0.0
237,17,Y,0,0.0
238,17,Y,0,0.0
239,17,Y,0,0.0
240,17,Y,0,0.0
241,17,Y,0,0.0
242,17,Y,0,0.0
243,17,Y,0,0.0
252,19,Y,0,0.0
253,19,Y,0,0.0
254,19,Y,0,0.0
255,19,Y,0,0.0
256,19,Y,0,0.0
257,19,Y,0,0.0
258,19,Y,0,0.0
259,19,Y,0,0.0
268,21,Y,0,0.0
269,21,Y,0,0.0
270,21,Y,0,0.0
271,21,Y,0,0.0
272,21,Y,0,0.0
273,21,Y,0,0.0
274,21,Y,0,0.0
275,21,Y,0,0.0
292,24,Y,0,0.0
293,24,Y,0,0.0
294,24,Y,0,0.0
295,24,Y,0,0.0
296,24,Y,0,0.0
297,24,Y,0,0.0
298,24,Y,0,0.0
299,24,Y,0,0.0
300,25,Y,0,0.0
301,25,Y,0,0.0
302,25,Y,0,0.0
303,25,Y,0,0.0
304,25,Y,0,0.0
305,25,Y,0,0.0
306,25,Y,0,0.0
307,25,Y,0,0.0
316,27,Y,0,0.0
317,27,Y,0,0.0
318,27,Y,0,0.0
319,27,Y,0,0.0
320,27,Y,0,0.0
321,27,Y,0,0.0
322,27,Y,0,0.0
323,27,Y,0,0.0
324,28,Y,0,0.0
325,28,Y,0,0.0
326,28,Y,0,0.0
327,28,Y,0,0.0
328,28,Y,0,0.0
329,28,Y,0,0.0
330,28,Y,0,0.0
331,28,Y,0,0.0
332,29,Y,0,0.0
333,29,Y,0,0.0
334,29,Y,0,0.0
335,29,Y,0,0.0
336,29,Y,0,0.0
337,29,Y,0,0.0
338,29,Y,0,0.0
339,29,Y,0,0.0
340,30,Y,0,0.0
341,30,Y,0,0.0
342,30,Y,0,0.0
343,30,Y,0,0.0
344,30,Y,0,0.0
345,30,Y,0,0.0
346,30,Y,0,0.0
347,30,Y,0,0.0
348,31,Y,0,0.0
349,31,Y,0,0.0
350,31,Y,0,0.0
351,31,Y,0,0.0
352,31,Y,0,0.0
353,31,Y,0,0.0
354,31,Y,0,0.0
355,31,Y,0,0.0
356,32,Y,0,0.0
357,32,Y,0,0.0
358,32,Y,0,0.0
359,32,Y,0,0.0
360,32,Y,0,0.0
361,32,Y,0,0.0
362,32,Y,0,0.0
363,32,Y,0,0.0
364,33,Y,0,0.0
365,33,Y,0,0.0
366,33,Y,0,0.0
367,33,Y,0,0.0
368,33,Y,0,0.0
369,33,Y,0,0.0
370,33,Y,0,0.0
371,33,Y,0,0.0
380,35,Y,0,0.0
381,35,Y,0,0.0
382,35,Y,0,0.0
383,35,Y,0,0.0
384,35,Y,0,0.0
385,35,Y,0,0.0
386,35,Y,0,0.0
387,35,Y,0,0.0
388,36,Y,0,0.0
389,36,Y,0,0.0
390,36,Y,0,0.0
391,36,Y,0,0.0
392,36,Y,0,0.0
393,36,Y,0,0.0
394,36,Y,0,0.0
395,36,Y,0,0.0
396,37,Y,0,0.0
397,37,Y,0,0.0
398,37,Y,0,0.0
399,37,Y,0,0.0
400,37,Y,0,0.0
401,37,Y,0,0.0
402,37,Y,0,0.0
403,37,Y,0,0.0
404,38,Y,0,0.0
405,38,Y,0,0.0
406,38,Y,0,0.0
407,38,Y,0,0.0
408,38,Y,0,0.0
409,38,Y,0,0.0
410,38,Y,0,0.0
411,38,Y,0,0.0
412,39,Y,0,0.0
413,39,Y,0,0.0
414,39,Y,0,0.0
415,39,Y,0,0.0
416,39,Y,0,0.0
417,39,Y,0,0.0
418,39,Y,0,0.0
419,39,Y,0,0.0
420,40,Y,0,0.0
421,40,Y,0,0.0
422,40,Y,0,0.0
423,40,Y,0,0.0
424,40,Y,0,0.0
425,40,Y,0,0.0
426,40,Y,0,0.0
427,40,Y,0,0.0
436,42,Y,0,0.0
437,42,Y,0,0.0
438,42,Y,0,0.0
439,42,Y,0,0.0
440,42,Y,0,0.0
441,42,Y,0,0.0
442,42,Y,0,0.0
443,42,Y,0,0.0
444,43,Y,0,0.0
445,43,Y,0,0.0
446,43,Y,0,0.0
447,43,Y,0,0.0
448,43,Y,0,0.0
449,43,Y,0,0.0
450,43,Y,0,0.0
451,43,Y,0,0.0
476,47,Y,0,0.0
477,47,Y,0,0.0
478,47,Y,0,0.0
479,47,Y,0,0.0
480,47,Y,0,0.0
481,47,Y,0,0.0
482,47,Y,0,0.0
483,47,Y,0,0.0
500,50,Y,0,0.0
501,50,Y,0,0.0
502,50,Y,0,0.0
503,50,Y,0,0.0
504,50,Y,0,0.0
505,50,Y,0,0.0
506,50,Y,0,0.0
507,50,Y,0,0.0
508,51,Y,0,0.0
509,51,Y,0,0.0
510,51,Y,0,0.0
511,51,Y,0,0.0
512,51,Y,0,0.0
513,51,Y,0,0.0
514,51,Y,0,0.0
515,51,Y,0,0.0
524,53,Y,0,0.0
525,53,Y,0,0.0
526,53,Y,0,0.0
527,53,Y,0,0.0
528,53,Y,0,0.0
529,53,Y,0,0.0
530,53,Y,0,0.0
531,53,Y,0,0.0
532,54,Y,0,0.0
533,54,Y,0,0.0
534,54,Y,0,0.0
535,54,Y,0,0.0
536,54,Y,0,0.0
537,54,Y,0,0.0
538,54,Y,0,0.0
539,54,Y,0,0.0
548,56,Y,0,0.0
549,56,Y,0,0.0
550,56,Y,0,0.0
551,56,Y,0,0.0
552,56,Y,0,0.0
553,56,Y,0,0.0
554,56,Y,0,0.0
555,56,Y,0,0.0
556,57,Y,0,0.0
557,57,Y,0,0.0
558,57,Y,0,0.0
559,57,Y,0,0.0
560,57,Y,0,0.0
561,57,Y,0,0.0
562,57,Y,0,0.0
563,57,Y,0,0.0
572,59,Y,0,0.0
573,59,Y,0,0.0
574,59,Y,0,0.0
575,59,Y,0,0.0
576,59,Y,0,0.0
577,59,Y,0,0.0
578,59,Y,0,0.0
579,59,Y,0,0.0
596,62,Y,0,0.0
597,62,Y,0,0.0
598,62,Y,0,0.0
599,62,Y,0,0.0
600,62,Y,0,0.0
601,62,Y,0,0.0
602,62,Y,0,0.0
603,62,Y,0,0.0
604,63,Y,0,0.0
605,63,Y,0,0.0
606,63,Y,0,0.0
607,63,Y,0,0.0
608,63,Y,0,0.0
609,63,Y,0,0.0
610,63,Y,0,0.0
611,63,Y,0,0.0
620,65,Y,0,0.0
621,65,Y,0,0.0
622,65,Y,0,0.0
623,65,Y,0,0.0
624,65,Y,0,0.0
625,65,Y,0,0.0
626,65,Y,0,0.0
627,65,Y,0,0.0
628,66,Y,0,0.0
629,66,Y,0,0.0
630,66,Y,0,0.0
631,66,Y,0,0.0
632,66,Y,0,0.0
633,66,Y,0,0.0
634,66,Y,0,0.0
635,66,Y,0,0.0
636,67,Y,0,0.0
637,67,Y,0,0.0
638,67,Y,0,0.0
639,67,Y,0,0.0
640,67,Y,0,0.0
641,67,Y,0,0.0
642,67,Y,0,0.0
643,67,Y,0,0.0
652,69,Y,0,0.0
653,69,Y,0,0.0
654,69,Y,0,0.0
655,69,Y,0,0.0
656,69,Y,0,0.0
657,69,Y,0,0.0
658,69,Y,0,0.0
659,69,Y,0,0.0
660,70,Y,0,0.0
661,70,Y,0,0.0
662,70,Y,0,0.0
663,70,Y,0,0.0
664,70,Y,0,0.0
665,70,Y,0,0.0
666,70,Y,0,0.0
667,70,Y,0,0.0
668,71,Y,0,0.0
669,71,Y,0,0.0
670,71,Y,0,0.0
671,71,Y,0,0.0
672,71,Y,0,0.0
673,71,Y,0,0.0
674,71,Y,0,0.0
675,71,Y,0,0.0
676,72,Y,0,0.0
677,72,Y,0,0.0
678,72,Y,0,0.0
679,72,Y,0,0.0
680,72,Y,0,0.0
681,72,Y,0,0.0
682,72,Y,0,0.0
683,72,Y,0,0.0
684,73,Y,0,0.0
685,73,Y,0,0.0
686,73,Y,0,0.0
687,73,Y,0,0.0
688,73,Y,0,0.0
689,73,Y,0,0.0
690,73,Y,0,0.0
691,73,Y,0,0.0
692,74,Y,0,0.0
693,74,Y,0,0.0
694,74,Y,0,0.0
695,74,Y,0,0.0
696,74,Y,0,0.0
697,74,Y,0,0.0
698,74,Y,0,0.0
699,74,Y,0,0.0
700,75,Y,0,0.0
701,75,Y,0,0.0
702,75,Y,0,0.0
703,75,Y,0,0.0
704,75,Y,0,0.0
705,75,Y,0,0.0
706,75,Y,0,0.0
707,75,Y,0,0.0
724,78,Y,0,0.0
725,78,Y,0,0.0
726,78,Y,0,0.0
727,78,Y,0,0.0
728,78,Y,0,0.0
729,78,Y,0,0.0
730,78,Y,0,0.0
731,78,Y,0,0.0
732,79,Y,0,0.0
733,79,Y,0,0.0
734,79,Y,0,0.0
735,79,Y,0,0.0
736,79,Y,0,0.0
737,79,Y,0,0.0
738,79,Y,0,0.0
739,79,Y,0,0.0
740,80,Y,0,0.0
741,80,Y,0,0.0
742,80,Y,0,0.0
743,80,Y,0,0.0
744,80,Y,0,0.0
745,80,Y,0,0.0
746,80,Y,0,0.0
747,80,Y,0,0.0
756,82,Y,0,0.0
757,82,Y,0,0.0
758,82,Y,0,0.0
759,82,Y,0,0.0
760,82,Y,0,0.0
761,82,Y,0,0.0
762,82,Y,0,0.0
763,82,Y,0,0.0
764,83,Y,0,0.0
765,83,Y,0,0.0
766,83,Y,0,0.0
767,83,Y,0,0.0
768,83,Y,0,0.0
769,83,Y,0,0.0
770,83,Y,0,0.0
771,83,Y,0,0.0
788,86,Y,0,0.0
789,86,Y,0,0.0
790,86,Y,0,0.0
791,86,Y,0,0.0
792,86,Y,0,0.0
793,86,Y,0,0.0
794,86,Y,0,0.0
795,86,Y,0,0.0
812,89,Y,0,0.0
813,89,Y,0,0.0
814,89,Y,0,0.0
815,89,Y,0,0.0
816,89,Y,0,0.0
817,89,Y,0,0.0
818,89,Y,0,0.0
819,89,Y,0,0.0
820,90,Y,0,0.0
821,90,Y,0,0.0
822,90,Y,0,0.0
823,90,Y,0,0.0
824,90,Y,0,0.0
825,90,Y,0,0.0
826,90,Y,0,0.0
827,90,Y,0,0.0
828,91,Y,0,0.0
829,91,Y,0,0.0
830,91,Y,0,0.0
831,91,Y,0,0.0
832,91,Y,0,0.0
833,91,Y,0,0.0
834,91,Y,0,0.0
835,91,Y,0,0.0
836,92,Y,0,0.0
837,92,Y,0,0.0
838,92,Y,0,0.0
839,92,Y,0,0.0
840,92,Y,0,0.0
841,92,Y,0,0.0
842,92,Y,0,0.0
843,92,Y,0,0.0
844,93,Y,0,0.0
845,93,Y,0,0.0
846,93,Y,0,0.0
847,93,Y,0,0.0
848,93,Y,0,0.0
849,93,Y,0,0.0
850,93,Y,0,0.0
851,93,Y,0,0.0
852,94,Y,0,0.0
853,94,Y,0,0.0
854,94,Y,0,0.0
855,94,Y,0,0.0
856,94,Y,0,0.0
857,94,Y,0,0.0
858,94,Y,0,0.0
859,94,Y,0,0.0
860,95,Y,0,0.0
861,95,Y,0,0.0
862,95,Y,0,0.0
863,95,Y,0,0.0
864,95,Y,0,0.0
865,95,Y,0,0.0
866,95,Y,0,0.0
867,95,Y,0,0.0
876,97,Y,0,0.0
877,97,Y,0,0.0
878,97,Y,0,0.0
879,97,Y,0,0.0
880,97,Y,0,0.0
881,97,Y,0,0.0
882,97,Y,0,0.0
883,97,Y,0,0.0
884,98,Y,0,0.0
885,98,Y,0,0.0
886,98,Y,0,0.0
887,98,Y,0,0.0
888,98,Y,0,0.0
889,98,Y,0,0.0
890,98,Y,0,0.0
891,98,Y,0,0.0
892,99,Y,0,0.0
893,99,Y,0,0.0
894,99,Y,0,0.0
895,99,Y,0,0.0
896,99,Y,0,0.0
897,99,Y,0,0.0
898,99,Y,0,0.0
899,99,Y,0,0.0
